t; neutrofilos
0,0012096774193537385; 0,005832724505327347
0,49170087976539456; 0,009829162861491714
0,9846426917734217; 0,014928590883601767
1,4841642228738987; 0,019617656012176687
1,9944281524926684; 0,02430003044140039
2,5046920821114345; 0,028749345509893498
3,0659824046920807; 0,034554642313546546
3,582249439365187; 0,03781996597725856
4,18856304985337; 0,04318361699183615
4,749853372434016; 0,047151404455514134
5,311143695014662; 0,05088805866888063
5,872434017595305; 0,05445136294451369
6,433724340175951; 0,057764272865642785
6,9950146627565974; 0,06078826622388278
7,55630498533724; 0,06363890964438923
8,117595307917886; 0,06625841981458425
8,678885630498533; 0,06866605783866064
9,240175953079175; 0,07090034592500355
9,801466275659822; 0,07292276186522767
10,362756598240468; 0,07477182786771841
10,92404692082111; 0,0764282828282829
11,485337243401757; 0,07796917116369179
12,046627565982403; 0,07929818735298189
12,60791788856305; 0,0804731147087312
13,169208211143692; 0,0815517365435175
13,730498533724338; 0,08251479175314802
14,291788856304985; 0,08332375812923759
14,853079178885627; 0,08407494119274944
15,414369501466274; 0,0846720354227204
15,97565982404692; 0,08524986854849881
16,53695014662756; 0,08571213504912145
17,098240469208207; 0,08607809602878097
17,659530791788853; 0,08644405700844066
18,2208211143695; 0,08669445136294457
18,782111436950146; 0,08688706240487071
19,343401759530785; 0,08706041234260425
19,90469208211143; 0,08729154559291552
20,465982404692078; 0,08731080669710811
21,027272727272724; 0,08731080669710811
21,58856304985337; 0,08731080669710811
22,149853372434016; 0,08731080669710811
22,711143695014655; 0,08731080669710811
23,2724340175953; 0,08731080669710811
23,833724340175948; 0,08731080669710811
24,395014662756594; 0,08731080669710811
24,95630498533724; 0,08731080669710811
25,517595307917887; 0,08731080669710811
26,078885630498533; 0,08731080669710811
26,640175953079172; 0,08709893455098944
27,20146627565982; 0,0869448457174486
27,762756598240465; 0,08688706240487071
28,32404692082111; 0,08688706240487071
28,885337243401757; 0,08688706240487071
29,446627565982403; 0,08686780130067812
30,007917888563043; 0,08667519025875198
30,56920821114369; 0,08652110142521113
31,130498533724335; 0,08646331811263325
31,69178885630498; 0,08646331811263325
32,25307917888563; 0,08646331811263325
32,814369501466274; 0,08646331811263325
33,37565982404691; 0,0862899681748997
33,93695014662756; 0,08625144596651452
34,498240469208206; 0,08603957382039579
35,05953079178885; 0,08603957382039579
35,6208211143695; 0,08603957382039579
36,182111436950144; 0,08603957382039579
36,74340175953079; 0,08603957382039579
37,30469208211143; 0,08603957382039579
37,865982404692076; 0,08603957382039579
38,42727272727272; 0,0860203127162032
38,98856304985337; 0,08582770167427711
39,549853372434015; 0,08582770167427711
40,11114369501466; 0,08582770167427711
40,6724340175953; 0,08576991836169923
41,23372434017595; 0,08561582952815838
41,79501466275659; 0,08561582952815838
42,35630498533724; 0,08561582952815838
42,917595307917885; 0,08561582952815838
43,47888563049853; 0,08561582952815838
44,04017595307918; 0,08561582952815838
44,60146627565982; 0,08561582952815838
45,16275659824046; 0,08561582952815838
45,72404692082111; 0,08561582952815838
46,285337243401756; 0,08561582952815838
46,8466275659824; 0,08561582952815838
47,40791788856305; 0,08561582952815838
47,96920821114369; 0,08561582952815838
48,530498533724334; 0,08561582952815838
49,09178885630498; 0,08561582952815838
49,653079178885626; 0,08561582952815838
50,21436950146627; 0,08561582952815838
50,77565982404692; 0,08561582952815838
51,336950146627565; 0,08561582952815838
51,89824046920821; 0,08561582952815838
52,45953079178886; 0,08561582952815838
53,020821114369504; 0,08561582952815838
53,582111436950136; 0,08561582952815838
54,14340175953078; 0,08561582952815838
54,70469208211143; 0,08561582952815838
55,265982404692075; 0,08561582952815838
55,82727272727272; 0,08561582952815838
56,38856304985337; 0,08561582952815838
56,94985337243401; 0,08561582952815838
57,51114369501466; 0,08561582952815838
58,072434017595306; 0,08561582952815838
58,63372434017595; 0,08561582952815838
59,1950146627566; 0,08561582952815838
59,756304985337245; 0,08561582952815838
60,31759530791788; 0,08561582952815838
60,87888563049852; 0,08561582952815838
61,44017595307917; 0,08561582952815838
62,001466275659816; 0,08561582952815838
62,56275659824046; 0,08561582952815838
63,12404692082111; 0,08561582952815838
63,685337243401754; 0,08561582952815838
64,24662756598241; 0,08561582952815838
64,80791788856305; 0,08561582952815838
65,3692082111437; 0,08561582952815838
65,93049853372435; 0,08561582952815838
66,49178885630499; 0,08561582952815838
67,05307917888564; 0,08561582952815838
67,61436950146627; 0,08561582952815838
68,17565982404692; 0,08561582952815838
68,73695014662756; 0,08561582952815838
69,29824046920821; 0,08561582952815838
69,85953079178886; 0,08561582952815838
70,4208211143695; 0,08561582952815838
70,98211143695015; 0,08561582952815838
71,5434017595308; 0,08561582952815838
72,10469208211144; 0,08561582952815838
72,66598240469209; 0,08561582952815838
73,22727272727273; 0,08561582952815838
73,78856304985338; 0,08561582952815838
74,34985337243403; 0,08561582952815838
74,91114369501466; 0,08561582952815838
75,4724340175953; 0,08561582952815838
76,03372434017595; 0,08561582952815838
76,5950146627566; 0,08561582952815838
77,15630498533724; 0,08561582952815838
77,71759530791789; 0,08561582952815838
78,27888563049854; 0,08561582952815838
78,84017595307918; 0,08561582952815838
79,40146627565983; 0,08561582952815838
79,96275659824047; 0,08561582952815838
80,52404692082112; 0,08561582952815838
81,08533724340177; 0,08561582952815838
81,64662756598241; 0,08561582952815838
82,20791788856305; 0,08561582952815838
82,76920821114369; 0,08561582952815838
83,33049853372434; 0,08561582952815838
83,89178885630498; 0,08561582952815838
84,45307917888563; 0,08561582952815838
85,01436950146628; 0,08561582952815838
85,57565982404692; 0,08561582952815838
86,13695014662757; 0,08561582952815838
86,69824046920822; 0,08561582952815838
87,25953079178886; 0,08561582952815838
87,82082111436951; 0,08561582952815838
88,38211143695015; 0,08561582952815838
88,9434017595308; 0,08561582952815838
89,50469208211143; 0,08561582952815838
90,06598240469208; 0,08561582952815838
90,62727272727273; 0,08561582952815838
91,18856304985337; 0,08561582952815838
91,74985337243402; 0,08561582952815838
92,31114369501466; 0,08561582952815838
92,87243401759531; 0,08561582952815838
93,43372434017596; 0,08561582952815838
93,9950146627566; 0,08561582952815838
94,55630498533725; 0,08561582952815838
95,1175953079179; 0,08561582952815838
95,67888563049854; 0,08561582952815838
96,24017595307917; 0,08561582952815838
96,80146627565982; 0,08561582952815838
97,36275659824047; 0,08561582952815838
97,92404692082111; 0,08561582952815838
98,48533724340176; 0,08561582952815838
99,0466275659824; 0,08561582952815838
99,60791788856305; 0,08561582952815838
100,04164222873901; 0,08561582952815838
